row,space_group,split,split_id
9024,2,train,0
9025,19,train,0
9026,2,test,2
9027,4,train,0
9028,14,train,0
9029,14,train,0
9030,29,train,0
9031,2,test,2
9032,14,train,0
9033,14,test,2
9034,19,train,0
9035,2,train,0
9036,15,train,0
9037,4,train,0
9038,146,val,1
9039,33,test,2
9040,2,test,2
9041,2,train,0
9042,14,train,0
9043,14,train,0
9044,14,val,1
9045,14,train,0
9046,14,train,0
9047,2,val,1
9048,14,train,0
9049,14,train,0
9050,19,train,0
9051,19,train,0
9052,4,train,0
9053,4,train,0
9054,170,train,0
9055,2,val,1
9056,9,test,2
9057,61,train,0
9058,14,train,0
9059,15,train,0
9060,19,train,0
9061,2,val,1
9062,2,train,0
9063,14,train,0
9064,15,train,0
9065,15,test,2
9066,14,val,1
9067,14,train,0
9068,2,train,0
9069,14,val,1
9070,2,train,0
9071,14,train,0
9072,14,train,0
9073,2,train,0
9074,14,train,0
9075,14,train,0
9076,2,train,0
9077,14,train,0
9078,15,train,0
9079,19,val,1
9080,14,train,0
9081,4,test,2
9082,14,val,1
9083,14,train,0
9084,33,train,0
9085,2,test,2
9086,2,train,0
9087,14,train,0
9088,19,train,0
9089,19,val,1
9090,14,val,1
9091,19,train,0
9092,2,train,0
9093,2,val,1
9094,14,test,2
9095,14,train,0
9096,14,train,0
9097,14,train,0
9098,2,train,0
9099,14,test,2
9100,2,train,0
9101,2,train,0
9102,2,train,0
9103,33,train,0
9104,15,train,0
9105,14,train,0
9106,14,train,0
9107,15,test,2
9108,19,train,0
9109,19,train,0
9110,5,train,0
9111,7,val,1
9112,14,train,0
9113,2,val,1
9114,4,train,0
9115,15,val,1
9116,170,train,0
9117,19,train,0
9118,19,train,0
9119,1,train,0
9120,145,train,0
9121,14,train,0
9122,148,train,0
9123,19,train,0
9124,14,train,0
9125,7,train,0
9126,2,train,0
9127,14,train,0
9128,14,train,0
9129,14,train,0
9130,2,test,2
9131,29,val,1
9132,2,train,0
9133,2,test,2
9134,2,train,0
9135,2,val,1
9136,14,train,0
9137,2,train,0
9138,14,train,0
9139,11,train,0
9140,4,train,0
9141,9,train,0
9142,2,test,2
9143,19,train,0
9144,19,train,0
9145,14,train,0
9146,14,train,0
9147,2,val,1
9148,1,train,0
9149,2,train,0
9150,14,train,0
9151,14,train,0
9152,15,train,0
9153,2,train,0
9154,2,train,0
9155,144,train,0
9156,2,train,0
9157,14,train,0
9158,14,train,0
9159,2,train,0
9160,14,train,0
9161,2,train,0
9162,19,train,0
9163,4,train,0
9164,19,train,0
9165,2,val,1
9166,29,train,0
9167,2,train,0
9168,14,train,0
9169,14,train,0
9170,14,train,0
9171,14,val,1
9172,14,val,1
9173,14,train,0
9174,14,train,0
9175,14,train,0
9176,14,train,0
9177,14,train,0
9178,14,train,0
9179,14,train,0
9180,14,train,0
9181,14,test,2
9182,14,train,0
9183,193,train,0
9184,19,test,2
9185,9,train,0
9186,14,val,1
9187,2,train,0
9188,4,train,0
9189,14,train,0
9190,2,train,0
9191,14,train,0
9192,14,val,1
9193,14,train,0
9194,2,train,0
9195,62,train,0
9196,15,train,0
9197,19,train,0
9198,14,train,0
9199,61,train,0
9200,33,val,1
9201,2,train,0
9202,14,train,0
9203,61,val,1
9204,43,train,0
9205,14,train,0
9206,43,val,1
9207,2,val,1
9208,4,train,0
9209,19,train,0
9210,14,train,0
9211,14,train,0
9212,14,train,0
9213,14,train,0
9214,14,train,0
9215,14,train,0
9216,15,train,0
9217,4,train,0
9218,14,test,2
9219,19,train,0
9220,19,train,0
9221,14,test,2
9222,14,train,0
9223,2,train,0
9224,2,train,0
9225,2,train,0
9226,14,train,0
9227,15,train,0
9228,14,train,0
9229,2,train,0
9230,2,train,0
9231,14,train,0
9232,14,train,0
9233,2,train,0
9234,19,train,0
9235,19,train,0
9236,19,train,0
9237,19,train,0
9238,14,test,2
9239,19,train,0
9240,14,train,0
9241,14,train,0
9242,33,train,0
9243,14,train,0
9244,2,train,0
9245,62,train,0
9246,62,train,0
9247,2,train,0
9248,14,train,0
9249,19,train,0
9250,79,val,1
9251,19,train,0
9252,2,train,0
9253,4,train,0
9254,4,train,0
9255,2,train,0
9256,19,train,0
9257,2,train,0
9258,14,train,0
9259,2,train,0
9260,2,train,0
9261,19,train,0
9262,2,train,0
9263,2,train,0
9264,2,train,0
9265,2,val,1
9266,2,train,0
9267,14,test,2
9268,14,train,0
9269,14,train,0
9270,14,train,0
9271,61,train,0
9272,14,train,0
9273,14,test,2
9274,14,val,1
9275,14,train,0
9276,14,val,1
9277,2,train,0
9278,19,val,1
9279,19,train,0
9280,4,train,0
9281,14,train,0
9282,14,train,0
9283,14,train,0
9284,20,train,0
9285,4,train,0
9286,19,train,0
9287,19,train,0
9288,4,test,2
9289,14,train,0
9290,29,train,0
9291,29,train,0
9292,7,val,1
9293,2,train,0
9294,2,train,0
9295,19,train,0
9296,2,train,0
9297,14,train,0
9298,18,train,0
9299,4,val,1
9300,19,train,0
9301,2,train,0
9302,2,train,0
9303,14,train,0
9304,14,train,0
9305,14,train,0
9306,4,train,0
9307,19,train,0
9308,19,train,0
9309,61,train,0
9310,14,train,0
9311,15,test,2
9312,2,train,0
9313,33,train,0
9314,14,train,0
9315,14,train,0
9316,61,train,0
9317,19,val,1
9318,14,train,0
9319,29,train,0
9320,2,train,0
9321,2,train,0
9322,19,train,0
9323,19,test,2
9324,14,test,2
9325,14,train,0
9326,33,train,0
9327,2,train,0
9328,2,train,0
9329,7,train,0
9330,11,train,0
9331,2,train,0
9332,2,train,0
9333,14,train,0
9334,5,train,0
9335,14,train,0
9336,19,train,0
9337,2,train,0
9338,2,train,0
9339,19,train,0
9340,19,train,0
9341,2,train,0
9342,14,train,0
9343,2,train,0
9344,14,val,1
9345,61,val,1
9346,15,train,0
9347,4,train,0
9348,4,train,0
9349,19,train,0
9350,33,train,0
9351,14,test,2
9352,4,train,0
9353,4,train,0
9354,14,train,0
9355,2,train,0
9356,12,test,2
9357,4,train,0
9358,4,train,0
9359,14,test,2
9360,61,train,0
9361,14,train,0
9362,61,train,0
9363,19,train,0
9364,4,train,0
9365,4,train,0
9366,14,train,0
9367,15,test,2
9368,4,train,0
9369,4,train,0
9370,19,train,0
9371,14,val,1
9372,14,train,0
9373,2,train,0
9374,2,train,0
9375,2,train,0
9376,2,train,0
9377,2,test,2
9378,14,train,0
9379,14,train,0
9380,4,train,0
9381,19,train,0
9382,61,train,0
9383,2,train,0
9384,18,train,0
9385,4,train,0
9386,2,train,0
9387,19,train,0
9388,15,train,0
9389,2,train,0
9390,2,test,2
9391,15,train,0
9392,2,train,0
9393,2,test,2
9394,2,val,1
9395,14,train,0
9396,19,train,0
9397,19,train,0
9398,19,train,0
9399,15,train,0
9400,14,train,0
9401,19,train,0
9402,19,train,0
9403,14,test,2
9404,4,train,0
9405,19,train,0
9406,4,train,0
9407,14,train,0
9408,19,train,0
9409,4,train,0
9410,14,test,2
9411,14,val,1
9412,61,train,0
9413,4,train,0
9414,19,train,0
9415,5,train,0
9416,14,train,0
9417,2,train,0
9418,19,val,1
9419,14,train,0
9420,19,train,0
9421,2,train,0
9422,14,val,1
9423,4,train,0
9424,14,train,0
9425,14,test,2
9426,14,train,0
9427,2,train,0
9428,19,train,0
9429,19,train,0
9430,2,train,0
9431,19,train,0
9432,15,train,0
9433,14,train,0
9434,14,train,0
9435,2,train,0
9436,15,train,0
9437,2,train,0
9438,19,train,0
9439,14,train,0
9440,14,val,1
9441,2,val,1
9442,14,train,0
9443,19,train,0
9444,2,train,0
9445,14,train,0
9446,4,train,0
9447,14,train,0
9448,15,train,0
9449,43,train,0
9450,14,train,0
9451,15,train,0
9452,14,train,0
9453,14,val,1
9454,14,train,0
9455,2,train,0
9456,19,train,0
9457,2,train,0
9458,14,train,0
9459,4,train,0
9460,19,train,0
9461,29,train,0
9462,2,train,0
9463,33,train,0
9464,14,train,0
9465,2,test,2
9466,19,test,2
9467,4,train,0
9468,14,train,0
9469,15,train,0
9470,14,train,0
9471,14,train,0
9472,14,train,0
9473,14,train,0
9474,18,train,0
9475,144,train,0
9476,29,test,2
9477,14,train,0
9478,19,test,2
9479,4,train,0
9480,56,val,1
9481,14,train,0
9482,2,train,0
9483,15,test,2
9484,14,train,0
9485,14,train,0
9486,19,train,0
9487,61,train,0
9488,14,val,1
9489,2,val,1
9490,19,train,0
9491,14,test,2
9492,14,test,2
9493,61,train,0
9494,2,train,0
9495,19,train,0
9496,19,train,0
9497,4,train,0
9498,78,val,1
9499,14,train,0
9500,4,train,0
9501,14,train,0
9502,60,train,0
9503,14,train,0
9504,14,val,1
9505,14,train,0
9506,61,train,0
9507,2,train,0
9508,2,train,0
9509,19,val,1
9510,14,train,0
9511,14,train,0
9512,14,train,0
9513,4,train,0
9514,14,train,0
9515,5,val,1
9516,14,val,1
9517,61,train,0
9518,14,train,0
9519,2,train,0
9520,5,train,0
9521,2,train,0
9522,14,train,0
9523,56,train,0
9524,14,train,0
9525,14,train,0
9526,2,train,0
9527,92,train,0
9528,19,val,1
9529,4,train,0
9530,4,train,0
9531,4,train,0
9532,14,train,0
9533,19,train,0
9534,2,train,0
9535,7,val,1
9536,29,val,1
9537,33,train,0
9538,148,train,0
9539,19,train,0
9540,19,train,0
9541,19,train,0
9542,19,train,0
9543,19,val,1
9544,4,train,0
9545,4,train,0
9546,2,train,0
9547,14,train,0
9548,2,train,0
9549,2,train,0
9550,2,val,1
9551,14,train,0
9552,14,train,0
9553,61,train,0
9554,2,train,0
9555,19,train,0
9556,14,train,0
9557,15,train,0
9558,14,train,0
9559,2,train,0
9560,19,train,0
9561,4,train,0
9562,19,train,0
9563,14,train,0
9564,62,train,0
9565,2,train,0
9566,15,train,0
9567,2,train,0
9568,9,train,0
9569,4,val,1
9570,14,train,0
9571,2,train,0
9572,15,train,0
9573,19,train,0
9574,14,train,0
9575,14,train,0
9576,14,train,0
9577,14,train,0
9578,19,test,2
9579,4,train,0
9580,19,val,1
9581,2,train,0
9582,33,train,0
9583,14,train,0
9584,14,train,0
9585,19,train,0
9586,19,val,1
9587,19,train,0
9588,14,train,0
9589,4,train,0
9590,2,train,0
9591,14,train,0
9592,14,train,0
9593,2,test,2
9594,14,train,0
9595,19,train,0
9596,61,train,0
9597,14,train,0
9598,19,test,2
9599,14,train,0
9600,14,test,2
9601,15,train,0
9602,56,train,0
9603,29,test,2
9604,14,train,0
9605,2,train,0
9606,14,train,0
9607,62,test,2
9608,14,train,0
9609,14,train,0
9610,4,test,2
9611,43,train,0
9612,33,train,0
9613,14,train,0
9614,4,train,0
9615,61,train,0
9616,19,train,0
9617,2,train,0
9618,2,train,0
9619,14,train,0
9620,14,train,0
9621,14,train,0
9622,2,train,0
9623,2,train,0
9624,2,train,0
9625,2,test,2
9626,2,train,0
9627,2,train,0
9628,15,train,0
9629,2,train,0
9630,14,val,1
9631,61,train,0
9632,217,train,0
9633,217,train,0
9634,217,train,0
9635,14,train,0
9636,14,val,1
9637,2,train,0
9638,4,train,0
9639,19,train,0
9640,2,train,0
9641,2,test,2
9642,14,train,0
9643,14,train,0
9644,2,train,0
9645,14,train,0
9646,19,train,0
9647,14,train,0
9648,2,train,0
9649,61,train,0
9650,2,train,0
9651,14,train,0
9652,14,train,0
9653,61,train,0
9654,14,val,1
9655,14,train,0
9656,14,train,0
9657,13,train,0
9658,4,train,0
9659,19,train,0
9660,19,val,1
9661,14,train,0
9662,14,train,0
9663,14,train,0
9664,2,train,0
9665,14,train,0
9666,2,train,0
9667,2,val,1
9668,19,val,1
9669,4,train,0
9670,2,train,0
9671,2,train,0
9672,14,val,1
9673,2,test,2
9674,4,train,0
9675,2,train,0
9676,14,train,0
9677,61,train,0
9678,14,val,1
9679,88,train,0
9680,2,train,0
9681,2,train,0
9682,2,train,0
9683,2,train,0
9684,2,train,0
9685,2,train,0
9686,2,train,0
9687,2,train,0
9688,2,val,1
9689,14,train,0
9690,7,train,0
9691,9,train,0
9692,61,test,2
9693,14,test,2
9694,14,train,0
9695,19,train,0
9696,2,train,0
9697,2,train,0
9698,33,train,0
9699,19,train,0
9700,19,test,2
9701,2,test,2
9702,4,train,0
9703,2,test,2
9704,14,train,0
9705,14,train,0
9706,19,test,2
9707,4,val,1
9708,19,train,0
9709,4,train,0
9710,5,val,1
9711,14,train,0
9712,14,train,0
9713,15,train,0
9714,14,train,0
9715,4,train,0
9716,2,test,2
9717,19,train,0
9718,13,train,0
9719,14,train,0
9720,14,test,2
9721,4,train,0
9722,14,train,0
9723,61,train,0
9724,14,train,0
9725,14,train,0
9726,14,test,2
9727,14,train,0
9728,2,train,0
9729,15,train,0
9730,61,train,0
9731,5,train,0
9732,18,train,0
9733,18,train,0
9734,4,train,0
9735,2,test,2
9736,4,train,0
9737,4,val,1
9738,19,train,0
9739,4,train,0
9740,154,train,0
9741,2,train,0
9742,15,train,0
9743,2,train,0
9744,15,train,0
9745,5,train,0
9746,5,train,0
9747,19,train,0
9748,19,test,2
9749,2,train,0
9750,5,train,0
9751,15,train,0
9752,14,train,0
9753,14,train,0
9754,14,test,2
9755,14,train,0
9756,19,val,1
9757,14,train,0
9758,92,test,2
9759,92,train,0
9760,92,train,0
9761,2,train,0
9762,4,train,0
9763,19,train,0
9764,4,train,0
9765,14,train,0
9766,19,val,1
9767,19,val,1
9768,14,train,0
9769,2,train,0
9770,2,val,1
9771,4,val,1
9772,14,train,0
9773,14,train,0
9774,2,train,0
9775,19,train,0
9776,4,train,0
9777,43,train,0
9778,56,train,0
9779,61,train,0
9780,19,train,0
9781,14,train,0
9782,14,train,0
9783,2,train,0
9784,5,train,0
9785,4,train,0
9786,14,train,0
9787,15,train,0
9788,4,train,0
9789,15,train,0
9790,1,val,1
9791,19,train,0
9792,2,train,0
9793,4,test,2
9794,4,train,0
9795,14,train,0
9796,2,train,0
9797,2,test,2
9798,14,train,0
9799,19,train,0
9800,9,train,0
9801,2,train,0
9802,14,train,0
9803,2,train,0
9804,2,train,0
9805,2,train,0
9806,2,train,0
9807,14,val,1
9808,4,train,0
9809,14,train,0
9810,61,train,0
9811,2,train,0
9812,5,train,0
9813,14,train,0
9814,19,train,0
9815,14,train,0
9816,14,train,0
9817,2,test,2
9818,14,train,0
9819,19,train,0
9820,19,train,0
9821,18,test,2
9822,14,train,0
9823,4,train,0
9824,20,train,0
9825,2,train,0
9826,14,train,0
9827,61,train,0
9828,2,train,0
9829,2,train,0
9830,2,train,0
9831,19,train,0
9832,33,train,0
9833,15,train,0
9834,4,train,0
9835,14,train,0
9836,14,train,0
9837,14,val,1
9838,14,train,0
9839,14,train,0
9840,19,train,0
9841,14,train,0
9842,29,train,0
9843,29,train,0
9844,14,train,0
9845,62,train,0
9846,14,train,0
9847,2,train,0
9848,14,val,1
9849,5,train,0
9850,19,val,1
9851,20,train,0
9852,14,train,0
9853,2,train,0
9854,2,val,1
9855,2,train,0
9856,15,train,0
9857,18,val,1
9858,2,train,0
9859,15,train,0
9860,2,train,0
9861,14,test,2
9862,4,train,0
9863,4,train,0
9864,1,train,0
9865,19,train,0
9866,19,train,0
9867,2,train,0
9868,15,train,0
9869,19,val,1
9870,14,train,0
9871,19,test,2
9872,19,train,0
9873,4,train,0
9874,19,train,0
9875,61,train,0
9876,15,train,0
9877,14,train,0
9878,14,train,0
9879,2,train,0
9880,2,train,0
9881,14,train,0
9882,9,train,0
9883,14,train,0
9884,14,train,0
9885,14,train,0
9886,2,val,1
9887,2,train,0
9888,2,val,1
9889,2,train,0
9890,4,train,0
9891,2,test,2
9892,14,train,0
9893,2,train,0
9894,2,train,0
9895,2,train,0
9896,2,val,1
9897,14,train,0
9898,15,train,0
9899,4,train,0
9900,19,test,2
9901,14,val,1
9902,19,train,0
9903,4,train,0
9904,2,test,2
9905,14,train,0
9906,4,train,0
9907,14,train,0
9908,2,train,0
9909,4,train,0
9910,14,val,1
9911,14,train,0
9912,2,train,0
9913,14,train,0
9914,146,test,2
9915,14,train,0
9916,14,train,0
9917,14,train,0
9918,14,train,0
9919,14,train,0
9920,14,train,0
9921,14,train,0
9922,14,train,0
9923,14,train,0
9924,2,train,0
9925,15,train,0
9926,33,train,0
9927,2,train,0
9928,14,train,0
9929,19,train,0
9930,19,train,0
9931,15,train,0
9932,4,train,0
9933,4,train,0
9934,19,train,0
9935,19,train,0
9936,19,train,0
9937,2,test,2
9938,14,val,1
9939,14,train,0
9940,19,val,1
9941,19,train,0
9942,19,train,0
9943,61,test,2
9944,61,train,0
9945,19,train,0
9946,19,train,0
9947,2,train,0
9948,2,test,2
9949,2,train,0
9950,61,val,1
9951,2,val,1
9952,2,train,0
9953,175,train,0
9954,2,train,0
9955,19,train,0
9956,4,train,0
9957,4,val,1
9958,14,train,0
9959,14,train,0
9960,14,test,2
9961,14,train,0
9962,14,train,0
9963,4,train,0
9964,15,test,2
9965,2,train,0
9966,33,train,0
9967,14,train,0
9968,2,train,0
9969,4,train,0
9970,15,val,1
9971,19,train,0
9972,14,train,0
9973,5,val,1
9974,14,train,0
9975,14,train,0
9976,15,val,1
9977,14,test,2
9978,2,train,0
9979,4,train,0
9980,2,test,2
9981,2,train,0
9982,19,train,0
9983,14,train,0
9984,19,train,0
9985,14,train,0
9986,2,train,0
9987,14,train,0
9988,14,train,0
9989,15,train,0
9990,14,train,0
9991,14,train,0
9992,194,train,0
9993,227,train,0
9994,15,train,0
9995,60,train,0
9996,14,train,0
9997,19,val,1
9998,19,train,0
9999,19,test,2
10000,1,train,0
10001,62,train,0
10002,14,train,0
10003,130,train,0
10004,15,train,0
10005,15,train,0
10006,15,train,0
10007,15,train,0
10008,14,train,0
10009,2,train,0
10010,2,train,0
10011,2,train,0
10012,14,train,0
10013,14,train,0
10014,14,train,0
10015,14,train,0
10016,14,train,0
10017,14,train,0
10018,19,train,0
10019,14,val,1
10020,61,val,1
10021,2,train,0
10022,14,train,0
10023,14,train,0
10024,2,train,0
10025,2,test,2
10026,19,train,0
10027,14,train,0
10028,76,val,1
10029,9,train,0
10030,2,train,0
10031,2,train,0
10032,2,train,0
10033,15,train,0
10034,2,test,2
10035,2,val,1
10036,2,train,0
10037,7,train,0
10038,19,train,0
10039,1,train,0
10040,4,train,0
10041,4,train,0
10042,14,train,0
10043,4,train,0
10044,4,train,0
10045,4,train,0
10046,2,train,0
10047,4,train,0
10048,61,train,0
10049,14,train,0
10050,14,train,0
10051,2,train,0
10052,14,train,0
10053,14,train,0
10054,14,train,0
10055,14,train,0
10056,14,train,0
10057,4,train,0
10058,148,val,1
10059,148,train,0
10060,148,train,0
10061,148,train,0
10062,19,train,0
10063,19,train,0
10064,33,train,0
10065,14,train,0
10066,2,test,2
10067,15,train,0
10068,9,train,0
10069,19,train,0
10070,2,train,0
10071,14,train,0
10072,14,val,1
10073,14,train,0
10074,14,train,0
10075,14,train,0
10076,2,train,0
10077,14,val,1
10078,15,val,1
10079,9,train,0
10080,2,train,0
10081,2,train,0
10082,2,train,0
10083,2,test,2
10084,4,train,0
10085,4,train,0
10086,4,train,0
10087,19,val,1
10088,4,test,2
10089,76,train,0
10090,14,train,0
10091,14,train,0
10092,14,test,2
10093,14,train,0
10094,33,train,0
10095,14,train,0
10096,2,val,1
10097,4,val,1
10098,14,train,0
10099,3,train,0
10100,4,train,0
10101,1,val,1
10102,19,train,0
10103,4,train,0
10104,5,train,0
10105,4,train,0
10106,14,train,0
10107,61,val,1
10108,4,train,0
10109,2,train,0
10110,14,test,2
10111,15,train,0
10112,61,test,2
10113,15,train,0
10114,170,test,2
10115,4,train,0
10116,14,train,0
10117,14,train,0
10118,4,val,1
10119,19,train,0
10120,14,train,0
10121,14,train,0
10122,15,train,0
10123,19,val,1
10124,61,train,0
10125,14,train,0
10126,4,train,0
10127,19,test,2
10128,14,train,0
10129,14,train,0
10130,19,test,2
10131,2,train,0
10132,19,train,0
10133,33,train,0
10134,14,train,0
10135,14,train,0
10136,4,train,0
10137,14,train,0
10138,2,train,0
10139,14,train,0
10140,56,train,0
10141,2,train,0
10142,9,val,1
10143,19,train,0
10144,14,train,0
10145,2,test,2
10146,61,train,0
10147,14,train,0
10148,2,train,0
10149,5,train,0
10150,4,test,2
10151,2,val,1
10152,4,train,0
10153,19,train,0
10154,33,train,0
10155,96,train,0
10156,60,train,0
10157,14,train,0
10158,61,train,0
10159,4,train,0
10160,19,train,0
10161,19,train,0
10162,2,train,0
10163,19,train,0
10164,4,val,1
10165,1,train,0
10166,2,test,2
10167,15,val,1
10168,14,train,0
10169,14,train,0
10170,88,train,0
10171,1,train,0
10172,5,test,2
10173,14,train,0
10174,15,train,0
10175,2,train,0
10176,86,train,0
10177,14,train,0
10178,14,train,0
10179,56,val,1
10180,19,train,0
10181,19,train,0
10182,19,val,1
10183,4,train,0
10184,14,train,0
10185,2,train,0
10186,92,train,0
10187,14,train,0
10188,2,train,0
10189,33,train,0
10190,15,val,1
10191,4,train,0
10192,4,train,0
10193,19,val,1
10194,2,train,0
10195,4,train,0
10196,2,train,0
10197,72,test,2
10198,72,train,0
10199,15,train,0
10200,14,train,0
10201,15,train,0
10202,2,train,0
10203,2,train,0
10204,15,train,0
10205,14,train,0
10206,14,train,0
10207,14,train,0
10208,14,train,0
10209,14,train,0
10210,2,train,0
10211,4,train,0
10212,2,train,0
10213,14,train,0
10214,4,train,0
10215,15,train,0
10216,2,val,1
10217,14,train,0
10218,7,train,0
10219,14,train,0
10220,2,train,0
10221,4,train,0
10222,4,val,1
10223,2,train,0
10224,15,train,0
10225,14,train,0
10226,19,train,0
10227,76,train,0
10228,19,train,0
10229,4,train,0
10230,4,train,0
10231,4,test,2
10232,19,train,0
10233,2,train,0
10234,14,test,2
10235,2,train,0
10236,15,train,0
10237,19,val,1
10238,19,train,0
10239,14,train,0
10240,14,test,2
10241,14,train,0
10242,2,train,0
10243,14,val,1
10244,19,train,0
10245,20,train,0
10246,14,train,0
10247,2,train,0
10248,14,train,0
10249,15,train,0
10250,4,train,0
10251,19,train,0
10252,2,train,0
10253,14,val,1
10254,14,train,0
10255,4,train,0
10256,19,test,2
10257,19,train,0
10258,4,train,0
10259,19,train,0
10260,2,val,1
10261,15,train,0
10262,15,train,0
10263,1,train,0
10264,2,train,0
10265,5,train,0
10266,4,train,0
10267,14,train,0
10268,2,val,1
10269,14,train,0
10270,15,train,0
10271,2,train,0
10272,19,val,1
10273,14,train,0
10274,14,train,0
10275,14,train,0
10276,14,val,1
10277,2,test,2
10278,4,train,0
10279,14,train,0
10280,2,train,0
10281,15,train,0
10282,170,test,2
10283,14,test,2
10284,2,train,0
10285,19,train,0
10286,4,train,0
10287,14,train,0
10288,4,train,0
10289,2,train,0
10290,14,val,1
10291,15,train,0
10292,2,train,0
10293,4,train,0
10294,14,train,0
10295,41,val,1
10296,61,train,0
10297,2,test,2
10298,19,train,0
10299,14,train,0
10300,14,train,0
10301,19,train,0
10302,15,train,0
10303,14,test,2
10304,14,train,0
10305,159,train,0
10306,14,train,0
10307,2,train,0
10308,2,train,0
10309,14,train,0
10310,14,train,0
10311,14,train,0
10312,61,val,1
10313,19,train,0
10314,14,train,0
10315,14,train,0
10316,14,train,0
10317,2,train,0
10318,15,train,0
10319,4,train,0
10320,14,train,0
10321,4,train,0
10322,5,train,0
10323,2,train,0
10324,4,train,0
10325,15,train,0
10326,19,train,0
10327,15,train,0
10328,14,train,0
10329,145,val,1
10330,4,val,1
10331,2,train,0
10332,14,val,1
10333,14,train,0
10334,2,train,0
10335,2,train,0
10336,62,train,0
10337,13,train,0
10338,4,train,0
10339,4,train,0
10340,14,train,0
10341,14,val,1
10342,14,train,0
10343,14,train,0
10344,7,val,1
10345,2,train,0
10346,14,train,0
10347,15,train,0
10348,14,train,0
10349,19,train,0
10350,14,train,0
10351,14,val,1
10352,2,train,0
10353,14,val,1
10354,2,train,0
10355,19,train,0
10356,14,train,0
10357,15,train,0
10358,2,train,0
10359,4,train,0
10360,9,train,0
10361,15,train,0
10362,14,train,0
10363,2,test,2
10364,2,train,0
10365,19,train,0
10366,19,train,0
10367,19,train,0
10368,18,train,0
10369,19,train,0
10370,4,train,0
10371,19,train,0
10372,2,train,0
10373,5,test,2
10374,14,train,0
