row,id,space_group,crystal_system,crystal_system_id
57586,1563898,2,Triclinic,0
57587,1563899,2,Triclinic,0
57588,1563900,14,Monoclinic,1
57589,1563901,19,Orthorhombic,2
57590,1563902,19,Orthorhombic,2
57591,1563904,15,Monoclinic,1
57592,1563905,2,Triclinic,0
57593,1563906,4,Monoclinic,1
57594,1563907,186,Hexagonal,5
57595,1563908,14,Monoclinic,1
57596,1563909,14,Monoclinic,1
57597,1563910,14,Monoclinic,1
57598,1563911,14,Monoclinic,1
57599,1563912,14,Monoclinic,1
57600,1563913,2,Triclinic,0
57601,1563914,15,Monoclinic,1
57602,1563915,2,Triclinic,0
57603,1563916,2,Triclinic,0
57604,1563917,2,Triclinic,0
57605,1563918,2,Triclinic,0
57606,1563919,2,Triclinic,0
57607,1563920,14,Monoclinic,1
57608,1563921,2,Triclinic,0
57609,1563922,61,Orthorhombic,2
57610,1563923,61,Orthorhombic,2
57611,1563926,206,Cubic,6
57612,1563927,206,Cubic,6
57613,1563928,206,Cubic,6
57614,1563929,19,Orthorhombic,2
57615,1563930,19,Orthorhombic,2
57616,1563931,88,Tetragonal,3
57617,1563932,15,Monoclinic,1
57618,1563933,61,Orthorhombic,2
57619,1563934,14,Monoclinic,1
57620,1563935,4,Monoclinic,1
57621,1563936,41,Orthorhombic,2
57622,1563937,14,Monoclinic,1
57623,1563938,14,Monoclinic,1
57624,1563939,14,Monoclinic,1
57625,1563940,2,Triclinic,0
57626,1563941,2,Triclinic,0
57627,1563942,19,Orthorhombic,2
57628,1563943,19,Orthorhombic,2
57629,1563944,4,Monoclinic,1
57630,1563945,4,Monoclinic,1
57631,1563946,2,Triclinic,0
57632,1563947,2,Triclinic,0
57633,1563948,2,Triclinic,0
57634,1563949,14,Monoclinic,1
57635,1563950,14,Monoclinic,1
57636,1563951,2,Triclinic,0
57637,1563952,14,Monoclinic,1
57638,1563953,2,Triclinic,0
57639,1563954,2,Triclinic,0
57640,1563955,2,Triclinic,0
57641,1563956,14,Monoclinic,1
57642,1563957,58,Orthorhombic,2
57643,1563958,14,Monoclinic,1
57644,1563959,14,Monoclinic,1
57645,1563960,2,Triclinic,0
57646,1563961,14,Monoclinic,1
57647,1563962,2,Triclinic,0
57648,1563963,14,Monoclinic,1
57649,1563964,14,Monoclinic,1
57650,1563965,14,Monoclinic,1
57651,1563966,14,Monoclinic,1
57652,1563967,14,Monoclinic,1
57653,1563968,15,Monoclinic,1
57654,1563969,15,Monoclinic,1
57655,1563970,15,Monoclinic,1
57656,1563971,95,Tetragonal,3
57657,1563972,14,Monoclinic,1
57658,1563973,2,Triclinic,0
57659,1563974,14,Monoclinic,1
57660,1563975,2,Triclinic,0
57661,1563976,2,Triclinic,0
57662,1563977,2,Triclinic,0
57663,1563978,14,Monoclinic,1
57664,1563979,1,Triclinic,0
57665,1563980,2,Triclinic,0
57666,1563981,14,Monoclinic,1
57667,1563982,14,Monoclinic,1
57668,1563983,19,Orthorhombic,2
57669,1563984,14,Monoclinic,1
57670,1563985,2,Triclinic,0
57671,1563986,14,Monoclinic,1
57672,1563987,2,Triclinic,0
57673,1563988,41,Orthorhombic,2
57674,1563989,14,Monoclinic,1
57675,1563990,15,Monoclinic,1
57676,1563991,14,Monoclinic,1
57677,1563992,4,Monoclinic,1
57678,1563993,19,Orthorhombic,2
57679,1563994,15,Monoclinic,1
57680,1563995,2,Triclinic,0
57681,1563996,33,Orthorhombic,2
57682,1563997,2,Triclinic,0
57683,1563998,2,Triclinic,0
57684,1563999,2,Triclinic,0
57685,1564000,2,Triclinic,0
57686,1564001,52,Orthorhombic,2
57687,1564002,13,Monoclinic,1
57688,1564003,4,Monoclinic,1
57689,1564004,4,Monoclinic,1
57690,1564005,29,Orthorhombic,2
57691,1564006,2,Triclinic,0
57692,1564007,2,Triclinic,0
57693,1564008,41,Orthorhombic,2
57694,1564009,14,Monoclinic,1
57695,1564010,15,Monoclinic,1
57696,1564011,2,Triclinic,0
57697,1564012,14,Monoclinic,1
57698,1564013,2,Triclinic,0
57699,1564014,14,Monoclinic,1
57700,1564015,14,Monoclinic,1
57701,1564016,14,Monoclinic,1
57702,1564017,2,Triclinic,0
57703,1564018,14,Monoclinic,1
57704,1564019,2,Triclinic,0
57705,1564020,14,Monoclinic,1
57706,1564021,14,Monoclinic,1
57707,1564022,14,Monoclinic,1
57708,1564023,2,Triclinic,0
57709,1564024,2,Triclinic,0
57710,1564025,2,Triclinic,0
57711,1564026,15,Monoclinic,1
57712,1564027,15,Monoclinic,1
57713,1564028,2,Triclinic,0
57714,1564029,2,Triclinic,0
57715,1564030,2,Triclinic,0
57716,1564032,14,Monoclinic,1
57717,1564033,14,Monoclinic,1
57718,1564034,2,Triclinic,0
57719,1564035,2,Triclinic,0
57720,1564036,2,Triclinic,0
57721,1564037,14,Monoclinic,1
57722,1564038,2,Triclinic,0
57723,1564039,15,Monoclinic,1
57724,1564040,14,Monoclinic,1
57725,1564041,14,Monoclinic,1
57726,1564042,2,Triclinic,0
57727,1564043,2,Triclinic,0
57728,1564044,76,Tetragonal,3
57729,1564045,76,Tetragonal,3
57730,1564046,78,Tetragonal,3
57731,1564047,78,Tetragonal,3
57732,1564048,14,Monoclinic,1
57733,1564049,14,Monoclinic,1
57734,1564050,2,Triclinic,0
57735,1564051,2,Triclinic,0
57736,1564052,14,Monoclinic,1
57737,1564053,2,Triclinic,0
57738,1564054,14,Monoclinic,1
57739,1564055,14,Monoclinic,1
57740,1564056,14,Monoclinic,1
57741,1564057,15,Monoclinic,1
57742,1564058,14,Monoclinic,1
57743,1564059,15,Monoclinic,1
57744,1564060,14,Monoclinic,1
57745,1564061,15,Monoclinic,1
57746,1564062,2,Triclinic,0
57747,1564063,14,Monoclinic,1
57748,1564064,2,Triclinic,0
57749,1564065,14,Monoclinic,1
57750,1564066,2,Triclinic,0
57751,1564067,14,Monoclinic,1
57752,1564068,15,Monoclinic,1
57753,1564069,15,Monoclinic,1
57754,1564070,15,Monoclinic,1
57755,1564071,2,Triclinic,0
57756,1564072,14,Monoclinic,1
57757,1564073,15,Monoclinic,1
57758,1564074,14,Monoclinic,1
57759,1564075,2,Triclinic,0
57760,1564076,12,Monoclinic,1
57761,1564077,15,Monoclinic,1
57762,1564078,14,Monoclinic,1
57763,1564079,2,Triclinic,0
57764,1564080,15,Monoclinic,1
57765,1564081,14,Monoclinic,1
57766,1564082,148,Trigonal,4
57767,1564083,14,Monoclinic,1
57768,1564084,13,Monoclinic,1
57769,1564085,15,Monoclinic,1
57770,1564086,15,Monoclinic,1
57771,1564087,5,Monoclinic,1
57772,1564088,2,Triclinic,0
57773,1564089,15,Monoclinic,1
57774,1564090,60,Orthorhombic,2
57775,1564091,15,Monoclinic,1
57776,1564092,14,Monoclinic,1
57777,1564093,14,Monoclinic,1
57778,1564094,2,Triclinic,0
57779,1564095,14,Monoclinic,1
57780,1564096,2,Triclinic,0
57781,1564097,60,Orthorhombic,2
57782,1564098,60,Orthorhombic,2
57783,1564099,2,Triclinic,0
57784,1564100,14,Monoclinic,1
57785,1564101,15,Monoclinic,1
57786,1564102,60,Orthorhombic,2
57787,1564103,19,Orthorhombic,2
57788,1564104,61,Orthorhombic,2
57789,1564106,14,Monoclinic,1
57790,1564107,56,Orthorhombic,2
57791,1564108,15,Monoclinic,1
57792,1564109,14,Monoclinic,1
57793,1564110,19,Orthorhombic,2
57794,1564111,14,Monoclinic,1
57795,1564112,61,Orthorhombic,2
57796,1564113,19,Orthorhombic,2
57797,1564114,15,Monoclinic,1
57798,1564115,2,Triclinic,0
57799,1564116,15,Monoclinic,1
57800,1564117,14,Monoclinic,1
57801,1564118,14,Monoclinic,1
57802,1564119,14,Monoclinic,1
57803,1564120,15,Monoclinic,1
57804,1564121,15,Monoclinic,1
57805,1564122,2,Triclinic,0
57806,1564123,2,Triclinic,0
57807,1564124,14,Monoclinic,1
57808,1564125,2,Triclinic,0
57809,1564126,2,Triclinic,0
57810,1564127,2,Triclinic,0
57811,1564128,14,Monoclinic,1
57812,1564129,14,Monoclinic,1
57813,1564130,2,Triclinic,0
57814,1564131,14,Monoclinic,1
57815,1564132,14,Monoclinic,1
57816,1564133,14,Monoclinic,1
57817,1564134,2,Triclinic,0
57818,1564135,14,Monoclinic,1
57819,1564136,14,Monoclinic,1
57820,1564137,2,Triclinic,0
57821,1564138,15,Monoclinic,1
57822,1564139,15,Monoclinic,1
57823,1564140,14,Monoclinic,1
57824,1564141,14,Monoclinic,1
57825,1564143,15,Monoclinic,1
57826,1564144,2,Triclinic,0
57827,1564145,14,Monoclinic,1
57828,1564146,5,Monoclinic,1
57829,1564149,19,Orthorhombic,2
57830,1564150,19,Orthorhombic,2
57831,1564151,154,Trigonal,4
57832,1564152,14,Monoclinic,1
57833,1564153,14,Monoclinic,1
57834,1564154,2,Triclinic,0
57835,1564155,2,Triclinic,0
57836,1564156,2,Triclinic,0
57837,1564157,2,Triclinic,0
57838,1564158,14,Monoclinic,1
57839,1564159,2,Triclinic,0
57840,1564160,170,Hexagonal,5
57841,1564161,14,Monoclinic,1
57842,1564162,2,Triclinic,0
57843,1564163,14,Monoclinic,1
57844,1564164,14,Monoclinic,1
57845,1564165,128,Tetragonal,3
57846,1564166,2,Triclinic,0
57847,1564167,2,Triclinic,0
57848,1564168,15,Monoclinic,1
57849,1564169,2,Triclinic,0
57850,1564170,14,Monoclinic,1
57851,1564171,15,Monoclinic,1
57852,1564172,2,Triclinic,0
57853,1564173,2,Triclinic,0
57854,1564174,4,Monoclinic,1
57855,1564175,146,Trigonal,4
57856,1564177,14,Monoclinic,1
57857,1564178,14,Monoclinic,1
57858,1564179,14,Monoclinic,1
57859,1564180,2,Triclinic,0
57860,1564181,14,Monoclinic,1
57861,1564182,2,Triclinic,0
57862,1564183,9,Monoclinic,1
57863,1564184,2,Triclinic,0
57864,1564185,14,Monoclinic,1
57865,1564186,2,Triclinic,0
57866,1564187,14,Monoclinic,1
57867,1564188,2,Triclinic,0
57868,1564189,43,Orthorhombic,2
57869,1564190,15,Monoclinic,1
57870,1564191,14,Monoclinic,1
57871,1564192,2,Triclinic,0
57872,1564193,14,Monoclinic,1
57873,1564194,4,Monoclinic,1
57874,1564195,2,Triclinic,0
57875,1564196,2,Triclinic,0
57876,1564197,2,Triclinic,0
57877,1564198,19,Orthorhombic,2
57878,1564199,19,Orthorhombic,2
57879,1564200,60,Orthorhombic,2
57880,1564201,14,Monoclinic,1
57881,1564202,2,Triclinic,0
57882,1564203,14,Monoclinic,1
57883,1564204,14,Monoclinic,1
57884,1564206,14,Monoclinic,1
57885,1564207,29,Orthorhombic,2
57886,1564208,14,Monoclinic,1
57887,1564209,14,Monoclinic,1
57888,1564210,14,Monoclinic,1
57889,1564211,14,Monoclinic,1
57890,1564212,11,Monoclinic,1
57891,1564213,2,Triclinic,0
57892,1564214,33,Orthorhombic,2
57893,1564215,161,Trigonal,4
57894,1564216,2,Triclinic,0
57895,1564217,2,Triclinic,0
57896,1564218,19,Orthorhombic,2
57897,1564219,19,Orthorhombic,2
57898,1564220,82,Tetragonal,3
57899,1564221,162,Trigonal,4
57900,1564222,2,Triclinic,0
57901,1564223,60,Orthorhombic,2
57902,1564224,60,Orthorhombic,2
57903,1564225,60,Orthorhombic,2
57904,1564226,60,Orthorhombic,2
57905,1564227,14,Monoclinic,1
57906,1564228,60,Orthorhombic,2
57907,1564229,60,Orthorhombic,2
57908,1564230,60,Orthorhombic,2
57909,1564231,60,Orthorhombic,2
57910,1564232,60,Orthorhombic,2
57911,1564234,150,Trigonal,4
57912,1564235,161,Trigonal,4
57913,1564236,167,Trigonal,4
57914,1564238,14,Monoclinic,1
57915,1564239,19,Orthorhombic,2
57916,1564240,19,Orthorhombic,2
57917,1564241,171,Hexagonal,5
57918,1564242,19,Orthorhombic,2
57919,1564243,61,Orthorhombic,2
57920,1564244,15,Monoclinic,1
57921,1564245,43,Orthorhombic,2
57922,1564246,15,Monoclinic,1
57923,1564247,61,Orthorhombic,2
57924,1564248,19,Orthorhombic,2
57925,1564249,4,Monoclinic,1
57926,1564250,4,Monoclinic,1
57927,1564251,4,Monoclinic,1
57928,1564252,28,Orthorhombic,2
57929,1564253,28,Orthorhombic,2
57930,1564254,28,Orthorhombic,2
57931,1564255,5,Monoclinic,1
57932,1564256,5,Monoclinic,1
57933,1564257,14,Monoclinic,1
57934,1564258,2,Triclinic,0
57935,1564259,2,Triclinic,0
57936,1564261,5,Monoclinic,1
57937,1564262,4,Monoclinic,1
57938,1564264,19,Orthorhombic,2
57939,1564265,2,Triclinic,0
57940,1564269,14,Monoclinic,1
57941,1564270,11,Monoclinic,1
57942,1564271,9,Monoclinic,1
57943,1564272,14,Monoclinic,1
57944,1564273,14,Monoclinic,1
57945,1564276,2,Triclinic,0
57946,1564277,19,Orthorhombic,2
57947,1564278,4,Monoclinic,1
57948,1564279,4,Monoclinic,1
57949,1564280,4,Monoclinic,1
57950,1564281,2,Triclinic,0
57951,1564282,62,Orthorhombic,2
57952,1564283,62,Orthorhombic,2
57953,1564284,62,Orthorhombic,2
57954,1564285,62,Orthorhombic,2
57955,1564286,2,Triclinic,0
57956,1564287,2,Triclinic,0
57957,1564288,2,Triclinic,0
57958,1564289,2,Triclinic,0
57959,1564290,2,Triclinic,0
57960,1564291,2,Triclinic,0
57961,1564292,15,Monoclinic,1
57962,1564293,14,Monoclinic,1
57963,1564294,11,Monoclinic,1
57964,1564295,2,Triclinic,0
57965,1564296,7,Monoclinic,1
57966,1564297,2,Triclinic,0
57967,1564298,2,Triclinic,0
57968,1564299,2,Triclinic,0
57969,1564300,2,Triclinic,0
57970,1564301,14,Monoclinic,1
57971,1564302,14,Monoclinic,1
57972,1564303,62,Orthorhombic,2
57973,1564304,62,Orthorhombic,2
57974,1564305,2,Triclinic,0
57975,1564306,15,Monoclinic,1
57976,1564307,14,Monoclinic,1
57977,1564308,4,Monoclinic,1
57978,1564309,14,Monoclinic,1
57979,1564310,2,Triclinic,0
57980,1564311,14,Monoclinic,1
57981,1564312,15,Monoclinic,1
57982,1564313,14,Monoclinic,1
57983,1564314,19,Orthorhombic,2
57984,1564315,29,Orthorhombic,2
57985,1564316,14,Monoclinic,1
57986,1564317,14,Monoclinic,1
57987,1564318,15,Monoclinic,1
57988,1564319,15,Monoclinic,1
57989,1564320,15,Monoclinic,1
57990,1564322,170,Hexagonal,5
57991,1564324,2,Triclinic,0
57992,1564325,4,Monoclinic,1
57993,1564326,14,Monoclinic,1
57994,1564327,7,Monoclinic,1
57995,1564328,14,Monoclinic,1
57996,1564329,88,Tetragonal,3
57997,1564330,2,Triclinic,0
57998,1564331,14,Monoclinic,1
57999,1564332,14,Monoclinic,1
58000,1564333,15,Monoclinic,1
58001,1564334,14,Monoclinic,1
58002,1564335,2,Triclinic,0
58003,1564336,61,Orthorhombic,2
58004,1564337,62,Orthorhombic,2
58005,1564338,15,Monoclinic,1
58006,1564341,5,Monoclinic,1
58007,1564343,14,Monoclinic,1
58008,1564344,15,Monoclinic,1
58009,1564345,4,Monoclinic,1
58010,1564346,4,Monoclinic,1
58011,1564347,4,Monoclinic,1
58012,1564348,4,Monoclinic,1
58013,1564349,4,Monoclinic,1
58014,1564350,4,Monoclinic,1
58015,1564351,4,Monoclinic,1
58016,1564352,4,Monoclinic,1
58017,1564353,4,Monoclinic,1
58018,1564354,4,Monoclinic,1
58019,1564356,148,Trigonal,4
58020,1564357,148,Trigonal,4
58021,1564358,148,Trigonal,4
58022,1564359,148,Trigonal,4
58023,1564360,14,Monoclinic,1
58024,1564361,14,Monoclinic,1
58025,1564362,19,Orthorhombic,2
58026,1564363,14,Monoclinic,1
58027,1564364,14,Monoclinic,1
58028,1564365,14,Monoclinic,1
58029,1564366,14,Monoclinic,1
58030,1564367,14,Monoclinic,1
58031,1564368,2,Triclinic,0
58032,1564369,13,Monoclinic,1
58033,1564370,170,Hexagonal,5
58034,1564371,169,Hexagonal,5
58035,1564372,2,Triclinic,0
58036,1564374,2,Triclinic,0
58037,1564376,2,Triclinic,0
58038,1564377,2,Triclinic,0
58039,1564378,2,Triclinic,0
58040,1564379,2,Triclinic,0
58041,1564380,33,Orthorhombic,2
58042,1564381,2,Triclinic,0
58043,1564382,33,Orthorhombic,2
58044,1564383,2,Triclinic,0
58045,1564384,7,Monoclinic,1
58046,1564385,2,Triclinic,0
58047,1564386,2,Triclinic,0
58048,1564387,19,Orthorhombic,2
58049,1564388,4,Monoclinic,1
58050,1564389,4,Monoclinic,1
58051,1564390,19,Orthorhombic,2
58052,1564391,2,Triclinic,0
58053,1564392,2,Triclinic,0
58054,1564393,15,Monoclinic,1
58055,1564394,19,Orthorhombic,2
58056,1564395,5,Monoclinic,1
58057,1564396,14,Monoclinic,1
58058,1564397,13,Monoclinic,1
58059,1564398,4,Monoclinic,1
58060,1564399,2,Triclinic,0
58061,1564400,14,Monoclinic,1
58062,1564401,2,Triclinic,0
58063,1564402,2,Triclinic,0
58064,1564403,14,Monoclinic,1
58065,1564404,33,Orthorhombic,2
58066,1564405,14,Monoclinic,1
58067,1564407,19,Orthorhombic,2
58068,1564408,19,Orthorhombic,2
58069,1564409,19,Orthorhombic,2
58070,1564410,14,Monoclinic,1
58071,1564411,14,Monoclinic,1
58072,1564412,14,Monoclinic,1
58073,1564413,14,Monoclinic,1
58074,1564414,2,Triclinic,0
58075,1564415,2,Triclinic,0
58076,1564416,2,Triclinic,0
58077,1564417,2,Triclinic,0
58078,1564418,14,Monoclinic,1
58079,1564419,14,Monoclinic,1
58080,1564420,2,Triclinic,0
58081,1564421,2,Triclinic,0
58082,1564422,2,Triclinic,0
58083,1564423,2,Triclinic,0
58084,1564424,7,Monoclinic,1
58085,1564425,4,Monoclinic,1
58086,1564426,61,Orthorhombic,2
58087,1564427,14,Monoclinic,1
58088,1564428,2,Triclinic,0
58089,1564429,2,Triclinic,0
58090,1564430,33,Orthorhombic,2
58091,1564431,2,Triclinic,0
58092,1564432,15,Monoclinic,1
58093,1564433,2,Triclinic,0
58094,1564434,14,Monoclinic,1
58095,1564435,14,Monoclinic,1
58096,1564436,2,Triclinic,0
58097,1564437,2,Triclinic,0
58098,1564438,2,Triclinic,0
58099,1564439,14,Monoclinic,1
58100,1564440,15,Monoclinic,1
58101,1564441,15,Monoclinic,1
58102,1564442,14,Monoclinic,1
58103,1564444,2,Triclinic,0
58104,1564445,14,Monoclinic,1
58105,1564446,14,Monoclinic,1
58106,1564447,2,Triclinic,0
58107,1564448,2,Triclinic,0
58108,1564449,60,Orthorhombic,2
58109,1564450,15,Monoclinic,1
58110,1564451,15,Monoclinic,1
58111,1564452,61,Orthorhombic,2
58112,1564453,14,Monoclinic,1
58113,1564454,14,Monoclinic,1
58114,1564455,14,Monoclinic,1
58115,1564457,8,Monoclinic,1
58116,1564458,2,Triclinic,0
58117,1564459,15,Monoclinic,1
58118,1564460,2,Triclinic,0
58119,1564461,14,Monoclinic,1
58120,1564462,2,Triclinic,0
58121,1564463,2,Triclinic,0
58122,1564464,2,Triclinic,0
58123,1564465,14,Monoclinic,1
58124,1564466,2,Triclinic,0
58125,1564467,2,Triclinic,0
58126,1564468,14,Monoclinic,1
58127,1564469,61,Orthorhombic,2
58128,1564470,13,Monoclinic,1
58129,1564471,4,Monoclinic,1
58130,1564472,14,Monoclinic,1
58131,1564473,9,Monoclinic,1
58132,1564474,14,Monoclinic,1
58133,1564475,137,Tetragonal,3
58134,1564476,33,Orthorhombic,2
58135,1564477,62,Orthorhombic,2
58136,1564478,15,Monoclinic,1
58137,1564479,15,Monoclinic,1
58138,1564480,14,Monoclinic,1
58139,1564481,14,Monoclinic,1
58140,1564482,51,Orthorhombic,2
58141,1564483,14,Monoclinic,1
58142,1564484,14,Monoclinic,1
58143,1564485,146,Trigonal,4
58144,1564486,146,Trigonal,4
58145,1564487,9,Monoclinic,1
58146,1564488,19,Orthorhombic,2
58147,1564494,4,Monoclinic,1
58148,1564495,2,Triclinic,0
58149,1564496,5,Monoclinic,1
58150,1564497,14,Monoclinic,1
58151,1564498,14,Monoclinic,1
58152,1564499,14,Monoclinic,1
58153,1564500,2,Triclinic,0
58154,1564501,15,Monoclinic,1
58155,1564502,61,Orthorhombic,2
58156,1564503,14,Monoclinic,1
58157,1564504,15,Monoclinic,1
58158,1564505,14,Monoclinic,1
58159,1564506,61,Orthorhombic,2
58160,1564507,61,Orthorhombic,2
58161,1564508,2,Triclinic,0
58162,1564509,2,Triclinic,0
58163,1564510,2,Triclinic,0
58164,1564511,14,Monoclinic,1
58165,1564512,14,Monoclinic,1
58166,1564513,14,Monoclinic,1
58167,1564514,14,Monoclinic,1
58168,1564515,14,Monoclinic,1
58169,1564516,14,Monoclinic,1
58170,1564517,14,Monoclinic,1
58171,1564518,14,Monoclinic,1
58172,1564519,14,Monoclinic,1
58173,1564520,14,Monoclinic,1
58174,1564521,14,Monoclinic,1
58175,1564522,14,Monoclinic,1
58176,1564523,14,Monoclinic,1
58177,1564524,33,Orthorhombic,2
58178,1564525,14,Monoclinic,1
58179,1564526,14,Monoclinic,1
58180,1564527,159,Trigonal,4
58181,1564528,159,Trigonal,4
58182,1564529,14,Monoclinic,1
58183,1564530,96,Tetragonal,3
58184,1564531,1,Triclinic,0
58185,1564532,19,Orthorhombic,2
58186,1564533,4,Monoclinic,1
58187,1564534,4,Monoclinic,1
58188,1564535,19,Orthorhombic,2
58189,1564536,14,Monoclinic,1
58190,1564537,61,Orthorhombic,2
58191,1564538,18,Orthorhombic,2
58192,1564540,5,Monoclinic,1
58193,1564541,15,Monoclinic,1
58194,1564542,2,Triclinic,0
58195,1564543,15,Monoclinic,1
58196,1564544,41,Orthorhombic,2
58197,1564545,2,Triclinic,0
58198,1564546,14,Monoclinic,1
58199,1564547,61,Orthorhombic,2
58200,1564548,194,Hexagonal,5
58201,1564549,2,Triclinic,0
58202,1564550,33,Orthorhombic,2
58203,1564551,14,Monoclinic,1
58204,1564552,14,Monoclinic,1
58205,1564553,2,Triclinic,0
58206,1564554,14,Monoclinic,1
58207,1564555,14,Monoclinic,1
58208,1564556,2,Triclinic,0
58209,1564557,14,Monoclinic,1
58210,1564558,2,Triclinic,0
58211,1564559,2,Triclinic,0
58212,1564560,14,Monoclinic,1
58213,1564561,14,Monoclinic,1
58214,1564562,14,Monoclinic,1
58215,1564563,14,Monoclinic,1
58216,1564564,2,Triclinic,0
58217,1564565,2,Triclinic,0
58218,1564566,2,Triclinic,0
58219,1564567,2,Triclinic,0
58220,1564568,14,Monoclinic,1
58221,1564569,15,Monoclinic,1
58222,1564570,15,Monoclinic,1
58223,1564571,15,Monoclinic,1
58224,1564572,15,Monoclinic,1
58225,1564573,14,Monoclinic,1
58226,1564574,176,Hexagonal,5
58227,1564575,176,Hexagonal,5
58228,1564576,176,Hexagonal,5
58229,1564577,176,Hexagonal,5
58230,1564578,60,Orthorhombic,2
58231,1564579,14,Monoclinic,1
58232,1564580,2,Triclinic,0
58233,1564581,14,Monoclinic,1
58234,1564582,2,Triclinic,0
58235,1564583,60,Orthorhombic,2
58236,1564584,61,Orthorhombic,2
58237,1564585,9,Monoclinic,1
58238,1564586,88,Tetragonal,3
58239,1564587,2,Triclinic,0
58240,1564588,161,Trigonal,4
58241,1564589,2,Triclinic,0
58242,1564590,14,Monoclinic,1
58243,1564591,14,Monoclinic,1
58244,1564592,4,Monoclinic,1
58245,1564593,4,Monoclinic,1
58246,1564594,2,Triclinic,0
58247,1564595,182,Hexagonal,5
58248,1564596,4,Monoclinic,1
58249,1564599,5,Monoclinic,1
58250,1564600,18,Orthorhombic,2
58251,1564602,50,Orthorhombic,2
58252,1564603,14,Monoclinic,1
58253,1564604,2,Triclinic,0
58254,1564605,4,Monoclinic,1
58255,1564606,4,Monoclinic,1
58256,1564607,14,Monoclinic,1
58257,1564608,2,Triclinic,0
58258,1564609,15,Monoclinic,1
58259,1564610,14,Monoclinic,1
58260,1564611,14,Monoclinic,1
58261,1564612,2,Triclinic,0
58262,1564613,2,Triclinic,0
58263,1564614,2,Triclinic,0
58264,1564615,19,Orthorhombic,2
58265,1564619,58,Orthorhombic,2
58266,1564620,2,Triclinic,0
58267,1564621,2,Triclinic,0
58268,1564622,2,Triclinic,0
