ID,space_group
4028895,14
4028896,15
4028897,33
4028898,4
4028899,1
4028900,1
4028902,4
4028903,14
4028904,14
4028905,2
4028906,2
4028907,14
4028908,61
4028909,2
4028910,14
4028911,4
4028912,2
4028913,4
4028914,96
4028915,96
4028916,19
4028917,19
4028918,4
4028919,17
4028920,5
4028921,19
4028922,18
4028923,2
4028924,14
4028925,2
4028926,2
4028927,14
4028928,78
4028929,14
4028930,2
4028931,15
4028932,14
4028933,9
4028934,4
4028935,61
4028936,14
4028937,14
4028938,14
4028939,15
4028940,14
4028941,2
4028942,14
4028943,4
4028944,61
4028945,61
4028946,14
4028947,1
4028948,4
4028949,19
4028950,14
4028951,4
4028952,19
4028953,1
4028954,2
4028955,14
4028956,2
4028957,14
4028958,61
4028959,2
4028960,14
4028961,14
4028962,14
4028963,2
4028964,1
4028965,2
4028966,2
4028967,4
4028968,2
4028969,2
4028970,14
4028971,14
4028972,14
4028973,14
4028974,14
4028975,14
4028976,148
4028977,19
4028978,4
4028979,15
4028980,14
4028982,2
4028983,4
4028984,14
4028985,14
4028986,19
4028987,61
4028988,14
4028989,14
4028990,19
4028991,61
4028992,14
4028993,2
4028994,19
4028995,14
4028996,14
4028997,14
4028998,4
4028999,14
4029000,14
4029001,14
4029002,7
4029003,14
4029004,4
4029005,19
4029006,19
4029007,15
4029008,1
4029009,2
4029010,19
4029011,14
4029012,14
4029013,14
4029014,2
4029015,4
4029016,14
4029017,14
4029018,2
4029019,14
4029020,14
4029021,13
4029022,14
4029023,14
4029024,2
4029025,15
4029026,14
4029027,14
4029028,4
4029029,4
4029030,2
4029031,61
4029032,5
4029033,14
4029034,15
4029035,14
4029036,14
4029037,14
4029038,2
4029039,19
4029040,14
4029041,14
4029042,19
4029043,19
4029044,14
4029045,14
4029046,14
4029047,14
4029048,14
4029049,14
4029050,2
4029051,14
4029052,14
4029053,2
4029054,2
4029055,2
4029056,14
4029057,4
4029058,14
4029059,2
4029060,88
4029061,4
4029062,14
4029063,14
4029064,19
4029065,29
4029066,14
4029067,9
4029068,14
4029069,19
4029070,19
4029071,2
4029072,2
4029073,14
4029074,22
4029075,61
4029076,2
4029077,4
4029078,19
4029079,19
4029080,14
4029081,2
4029082,15
4029083,15
4029084,14
4029085,15
4029086,15
4029087,4
4029088,4
4029089,2
4029090,2
4029091,14
4029092,2
4029093,7
4029094,14
4029095,2
4029096,14
4029097,61
4029098,19
4029099,14
4029100,1
4029101,29
4029102,14
4029103,14
4029104,14
4029105,2
4029106,19
4029107,14
4029108,2
4029109,20
4029110,19
4029111,14
4029112,33
4029113,2
4029114,14
4029115,9
4029116,14
4029117,14
4029118,14
4029119,2
4029120,2
4029121,2
4029122,2
4029123,2
4029124,2
4029125,2
4029127,14
4029128,2
4029129,2
4029130,2
4029131,14
4029132,13
4029133,14
4029134,9
4029135,82
4029136,14
4029137,2
4029138,2
4029139,14
4029140,60
4029141,14
4029142,33
4029143,33
4029144,9
4029145,14
4029146,4
4029147,2
4029148,2
4029149,14
4029150,14
4029151,9
4029152,2
4029153,15
4029154,78
4029155,133
4029156,76
4029157,14
4029158,14
4029160,14
4029161,14
4029162,2
4029163,14
4029165,2
4029166,2
4029167,163
4029168,148
4029169,19
4029170,4
4029171,4
4029172,4
4029173,2
4029174,19
4029175,14
4029176,14
4029177,19
4029178,19
4029179,4
4029180,2
4029181,15
4029182,14
4029183,19
4029184,29
4029185,2
4029186,14
4029187,2
4029188,2
4029189,14
4029191,2
4029192,14
4029193,2
4029194,15
4029195,14
4029196,14
4029197,7
4029198,9
4029199,2
4029200,2
4029201,61
4029202,2
4029203,227
4029204,2
4029205,2
4029206,15
4029207,2
4029208,14
4029209,14
4029210,14
4029211,14
4029212,14
4029213,14
4029214,14
4029215,19
4029216,19
4029217,14
4029218,15
4029219,14
4029220,14
4029221,14
4029222,33
4029223,14
4029224,61
4029225,19
4029226,61
4029227,19
4029228,14
4029229,2
4029230,14
4029231,19
4029232,144
4029233,19
4029234,14
4029235,14
4029236,14
4029237,2
4029238,9
4029239,19
4029240,19
4029241,4
4029242,14
4029243,14
4029244,2
4029245,4
4029246,14
4029247,14
4029248,4
4029249,4
4029250,61
4029251,2
4029252,60
4029253,33
4029254,19
4029255,15
4029256,19
4029257,11
4029258,14
4029259,33
4029260,4
4029261,4
4029262,14
4029263,76
4029264,19
4029265,19
4029266,19
4029267,4
4029268,19
4029269,1
4029270,4
4029271,4
4029272,4
4029273,19
4029274,4
4029275,19
4029276,2
4029277,4
4029278,4
4029279,19
4029280,4
4029281,173
4029282,148
4029283,14
4029284,148
4029285,2
4029286,167
4029287,8
4029288,165
4029290,2
4029291,14
4029292,148
4029293,9
4029294,1
4029295,4
4029296,2
4029297,14
4029298,19
4029299,14
4029300,2
4029301,2
4029302,62
4029303,19
4029304,14
4029305,15
4029306,2
4029307,2
4029308,33
4029309,19
4029310,2
4029311,14
4029312,14
4029313,14
4029314,4
4029315,4
4029316,4
4029317,19
4029318,2
4029319,2
4029320,2
4029321,2
4029322,19
4029323,19
4029324,15
4029325,14
4029326,14
4029327,29
4029328,56
4029329,14
4029330,15
4029331,2
4029332,2
4029333,2
4029334,2
4029335,14
4029336,14
4029337,14
4029338,2
4029339,14
4029340,19
4029341,14
4029342,2
4029343,2
4029344,2
4029345,2
4029346,2
4029347,33
4029348,14
4029349,4
4029350,19
4029351,4
4029352,19
4029353,2
4029354,15
4029355,2
4029356,2
4029357,14
4029358,2
4029359,14
4029360,19
4029361,14
4029362,2
4029363,4
4029364,14
4029365,14
4029366,4
4029367,19
4029368,4
4029369,19
4029370,4
4029372,2
4029373,15
4029374,2
4029375,19
4029376,29
4029377,14
4029378,2
4029379,14
4029380,2
4029381,14
4029382,2
4029383,2
4029384,15
4029385,2
4029386,15
4029387,14
4029388,15
4029389,14
4029390,61
4029391,2
4029392,2
4029393,14
4029394,14
4029395,56
4029396,14
4029397,14
4029398,14
4029399,2
4029400,14
4029401,2
4029402,61
4029403,14
4029404,33
4029405,2
4029406,15
4029407,2
4029408,7
4029409,15
4029410,14
4029411,2
4029412,2
4029413,14
4029414,13
4029415,14
4029416,14
4029417,14
4029418,4
4029419,154
4029420,14
4029421,14
4029422,56
4029423,2
4029424,2
4029425,4
4029426,14
4029428,5
4029429,14
4029430,2
4029431,14
4029432,19
4029433,19
4029434,14
4029435,14
4029436,14
4029437,14
4029438,2
4029441,1
4029442,14
4029443,4
4029444,2
4029445,19
4029446,19
4029447,14
4029448,14
4029449,19
4029450,19
4029451,4
4029452,18
4029453,18
4029454,19
4029455,19
4029456,14
4029457,15
4029458,2
4029459,19
4029460,2
4029461,4
4029462,11
4029463,14
4029464,4
4029465,19
4029466,4
4029467,14
4029468,19
4029469,4
4029470,4
4029471,4
4029472,4
4029474,14
4029475,14
4029476,14
4029477,15
4029478,15
4029479,14
4029481,5
4029482,19
4029483,14
4029484,64
4029485,14
4029486,2
4029487,2
4029488,14
4029489,2
4029490,14
4029491,2
4029492,14
4029493,15
4029494,15
4029495,14
4029496,14
4029497,14
4029498,2
4029499,2
4029500,14
4029501,2
4029502,14
4029503,19
4029504,14
4029505,14
4029506,2
4029507,14
4029508,2
4029509,2
4029510,2
4029511,4
4029512,5
4029513,19
4029521,19
4029522,2
4029523,19
4029524,19
4029525,19
4029526,19
4029527,2
4029528,19
4029529,2
4029530,14
4029531,2
4029532,18
4029533,19
4029534,2
4029535,2
4029536,4
4029537,19
4029538,4
4029539,14
4029540,14
4029541,14
4029542,2
4029543,61
4029544,14
4029545,14
4029546,14
4029547,2
4029548,14
4029549,15
4029550,2
4029551,14
4029552,2
4029553,14
4029554,15
4029555,2
4029556,15
4029557,14
4029558,19
4029559,130
4029560,15
4029561,14
4029562,14
4029563,4
4029564,14
4029565,14
4029566,19
4029567,14
4029568,14
4029569,14
4029570,33
4029571,2
4029572,15
4029573,2
4029574,14
4029575,2
4029576,14
4029577,14
4029578,2
4029579,2
4029580,14
4029581,14
4029582,14
4029583,14
4029584,2
4029585,2
4029586,19
4029587,2
4029588,7
4029589,4
4029590,14
4029591,4
4029592,5
4029593,61
4029594,92
4029595,19
4029596,19
4029597,2
4029598,33
4029599,14
4029600,4
4029601,2
4029602,15
4029603,43
4029604,4
4029605,5
4029606,9
4029607,14
4029608,29
4029609,15
4029610,61
4029611,14
4029612,19
4029613,2
4029614,15
4029615,15
4029616,14
4029617,14
4029618,14
4029619,29
4029620,1
4029622,4
4029623,14
4029624,19
4029625,14
4029626,2
4029627,19
4029628,4
4029629,2
4029630,14
4029631,14
4029632,14
4029633,14
4029634,2
4029635,14
4029636,2
4029637,29
4029638,2
4029639,14
4029640,2
4029641,14
4029642,15
4029643,14
4029644,14
4029645,2
4029646,15
4029647,14
4029648,14
4029649,2
4029650,15
4029651,14
4029652,2
4029653,2
4029654,2
4029655,61
4029656,14
4029657,2
4029658,14
4029659,15
4029660,19
4029661,19
4029662,2
4029663,2
4029664,14
4029665,2
4029666,2
4029667,2
4029668,2
4029670,18
4029671,145
4029672,5
4029673,61
4029674,14
4029675,19
4029676,14
4029677,14
4029678,2
4029679,14
4029680,19
4029681,19
4029682,4
4029683,4
4029684,5
4029685,14
4029686,9
4029687,4
4029688,4
4029689,19
4029690,19
4029691,19
4029692,14
4029693,4
4029694,60
4029695,4
4029696,4
4029697,14
4029698,142
4029699,14
4029700,14
4029701,14
4029702,14
4029703,14
4029704,9
4029705,2
4029706,15
4029707,8
4029708,4
4029709,19
4029710,14
4029711,2
4029712,14
4029713,33
4029714,14
4029715,14
4029716,4
4029717,4
4029718,19
4029719,19
4029720,2
4029721,14
4029722,9
4029723,14
4029724,14
4029725,33
4029726,7
4029727,61
4029728,14
4029729,14
4029730,88
4029731,14
4029732,19
4029733,4
4029734,14
4029735,2
4029736,14
4029737,19
4029738,14
4029740,61
4029741,14
4029742,14
4029743,14
4029744,19
4029745,14
4029746,2
4029747,33
4029748,14
4029749,2
4029750,14
4029751,14
4029752,14
4029753,19
4029754,14
4029755,2
4029756,4
4029757,2
4029758,14
4029759,14
4029760,14
4029761,2
4029762,2
4029763,2
4029764,4
4029765,14
4029766,13
4029767,2
4029768,96
4029769,68
4029770,14
4029771,2
4029772,15
4029773,2
4029774,14
4029775,4
4029776,15
4029777,15
4029778,19
4029779,14
4029780,2
4029781,4
4029782,2
4029783,29
4029784,14
4029785,11
4029786,14
4029787,5
4029788,14
4029789,29
4029790,2
4029791,61
4029792,61
4029793,14
4029794,2
4029795,2
4029796,14
4029797,14
4029798,2
4029799,2
4029800,2
4029801,2
4029802,14
4029803,33
4029804,145
4029805,19
4029808,14
4029809,56
4029810,19
4029811,19
4029812,4
4029813,19
4029814,19
4029815,2
4029816,2
4029817,2
4029818,2
4029819,2
4029820,2
4029821,2
4029822,2
4029823,19
4029824,19
4029825,14
4029826,14
4029827,4
4029828,14
4029829,14
4029830,19
4029831,14
4029832,2
4029833,4
4029834,4
4029835,4
4029836,4
4029837,33
4029838,2
4029839,2
4029840,14
4029841,114
4029842,2
4029843,19
4029844,2
4029845,14
4029846,14
4029847,14
4029848,14
4029849,18
4029850,145
4029851,5
4029852,14
4029853,12
4029854,14
4029855,14
4029856,5
4029857,9
4029858,14
4029859,14
4029860,2
4029861,15
4029862,14
4029863,14
4029864,2
4029865,14
4029866,14
4029867,14
4029868,14
4029869,14
4029870,14
4029871,2
4029872,14
4029873,2
4029874,2
4029875,14
4029876,15
4029877,2
4029878,14
4029879,61
4029880,15
4029881,14
4029882,33
4029883,19
4029884,2
4029885,14
4029886,14
4029887,14
4029888,96
4029889,2
4029890,2
4029891,19
4029892,19
4029893,14
4029894,2
4029895,86
4029896,2
4029897,64
4029898,14
4029899,2
4029900,2
4029901,14
4029902,2
4029903,4
4029904,19
4029905,2
4029906,2
4029907,2
4029908,2
4029909,2
4029910,4
4029911,2
4029912,2
4029913,14
4029914,9
4029915,14
4029916,14
4029917,14
4029919,14
4029920,14
4029921,14
4029922,2
4029923,14
4029924,14
4029925,2
4029926,2
4029927,2
4029928,4
4029929,14
4029930,9
4029931,1
4029932,5
4029933,61
4029934,14
4029938,4
4029939,2
4029940,2
4029942,15
4029943,4
4029944,4
4029945,2
4029946,14
4029947,2
4029948,14
4029949,2
4029950,14
4029951,14
4029952,60
4029953,14
4029954,29
4029955,2
4029956,15
4029957,19
4029958,19
4029959,4
4029960,19
4029961,33
4029962,14
4029963,14
4029964,14
4029966,14
4029967,2
4029968,14
4029969,14
4029970,2
4029971,15
4029972,18
4029973,19
4029974,14
4029976,14
4029977,61
4029978,2
4029979,2
4029980,4
4029981,19
4029982,19
4029983,4
4029984,14
4029985,14
4029986,14
4029987,2
4029988,14
4029989,4
4029990,2
4029991,14
4029992,14
4029993,2
4029994,2
4029995,15
4029996,4
4029997,19
4029998,19
4029999,145
4030000,19
4030001,4
4030002,2
4030003,2
4030004,2
4030005,19
4030006,19
4030007,19
4030008,4
4030009,4
4030010,2
4030011,14
4030012,14
4030013,2
4030014,14
4030015,14
4030016,114
4030017,14
4030018,14
4030019,14
4030020,61
4030021,14
4030022,2
4030023,2
4030024,29
4030025,14
4030026,4
4030027,19
4030028,1
4030029,14
4030030,2
4030031,2
4030032,14
4030033,15
4030034,14
4030035,2
4030036,7
4030037,14
4030038,14
4030039,2
4030040,14
4030041,2
4030042,14
4030043,2
4030044,14
4030045,2
4030046,13
4030047,14
4030048,56
4030049,14
4030050,14
4030051,15
4030052,4
4030053,4
4030054,19
4030055,19
4030056,2
4030057,2
4030058,2
4030059,14
4030060,14
4030061,2
4030062,61
4030063,2
4030064,14
4030065,19
4030066,14
4030067,14
4030068,2
4030069,14
4030070,61
4030071,14
4030072,14
4030073,29
4030074,4
4030075,2
4030077,2
4030078,2
4030079,14
4030080,2
4030081,14
4030082,14
4030083,2
4030084,2
4030085,15
4030086,2
4030087,14
4030088,19
4030089,4
4030090,1
4030091,2
4030092,2
4030093,14
4030094,14
4030095,14
4030096,14
4030097,14
4030098,7
4030099,4
4030100,4
4030101,2
4030102,56
4030103,14
4030104,15
4030105,2
4030106,4
4030107,14
4030108,14
4030109,20
4030110,14
4030111,19
4030112,19
4030113,19
4030114,4
4030115,5
4030116,4
4030117,4
4030118,19
4030119,146
4030120,2
4030121,14
4030122,14
4030123,19
4030124,4
4030125,92
4030126,14
4030127,2
4030128,2
4030129,14
4030130,9
4030131,2
4030132,1
4030133,2
4030134,14
4030135,14
4030136,14
4030137,4
4030138,2
4030139,2
4030140,15
4030141,2
4030142,61
4030143,2
4030144,164
4030145,7
4030146,2
4030147,4
4030148,19
4030149,19
4030150,19
4030151,19
4030152,4
4030153,4
4030154,62
4030155,19
4030156,14
4030157,14
4030158,14
4030159,9
4030160,2
4030161,14
4030162,2
4030163,14
4030164,14
4030165,19
4030166,33
4030167,4
4030168,14
4030169,2
4030170,15
4030171,2
4030172,14
4030173,14
4030174,2
4030175,15
4030176,62
4030177,2
4030178,12
4030179,2
4030180,62
4030181,147
4030182,12
4030183,11
4030184,150
4030185,102
4030186,167
4030187,12
4030188,129
4030190,87
4030191,62
4030192,62
4030193,63
4030194,14
4030195,12
4030196,123
4030197,182
4030198,15
4030199,14
4030200,5
4030201,19
4030202,15
4030203,14
4030204,2
4030205,14
4030206,2
4030207,2
4030208,2
4030209,2
4030210,4
4030211,4
4030212,14
4030213,2
4030214,14
4030215,14
4030216,14
4030217,2
4030218,2
4030219,4
4030221,14
4030222,2
4030223,15
4030224,9
4030225,14
4030226,14
4030227,14
4030228,4
4030229,14
4030230,4
4030231,164
4030232,164
4030233,14
4030234,14
4030235,2
4030236,2
4030237,15
4030238,15
4030239,14
4030240,14
4030241,14
4030242,15
4030243,2
4030244,11
4030245,12
4030246,160
4030247,139
4030248,14
4030249,14
4030250,14
4030251,218
4030252,218
4030253,218
4030254,218
4030255,218
4030256,218
4030257,218
4030258,62
4030259,14
4030260,14
4030261,39
4030262,57
4030263,39
4030264,39
4030265,15
4030266,36
4030267,11
4030268,189
4030269,189
4030270,204
4030271,2
4030272,2
4030273,62
4030274,87
4030275,227
4030276,33
4030279,15
4030280,14
4030281,14
4030282,60
4030283,14
4030284,186
4030285,14
4030286,29
4030287,14
4030288,14
4030289,23
4030290,2
4030291,5
4030292,4
4030293,19
4030294,19
4030295,4
4030296,19
4030297,5
4030298,2
4030299,2
4030300,14
4030301,2
4030302,14
4030303,14
4030304,14
4030305,7
4030306,2
4030307,14
4030308,14
4030309,14
4030310,14
4030311,19
4030312,19
4030313,2
4030314,2
4030315,14
4030316,4
4030317,19
4030318,2
4030319,14
4030320,14
4030321,4
4030322,14
4030323,19
4030324,14
4030325,61
4030326,19
4030327,29
4030328,14
4030329,14
4030330,61
4030331,14
4030332,2
4030333,14
4030334,14
4030335,86
4030336,14
4030337,14
4030338,15
4030339,14
4030340,11
4030341,61
4030342,14
4030343,2
4030344,2
4030345,15
4030346,15
4030347,14
4030348,4
4030349,64
4030350,166
4030351,166
4030352,166
4030353,166
4030354,166
4030355,166
4030356,62
4030357,192
4030358,192
4030359,192
4030360,192
4030361,192
4030362,192
4030364,2
4030365,19
4030366,4
4030367,14
4030368,15
4030369,88
4030370,14
4030371,14
4030372,61
4030373,14
4030374,61
4030375,4
4030376,2
4030377,14
4030378,14
4030379,14
4030380,14
4030381,14
4030382,2
4030383,19
4030384,2
4030385,14
4030386,14
4030387,19
4030388,19
4030389,19
4030390,15
4030391,2
4030392,2
4030393,14
4030394,15
4030395,14
4030396,14
4030397,2
4030398,14
4030399,19
4030400,1
4030401,2
4030402,9
4030403,15
4030404,14
4030405,85
4030406,15
4030407,14
4030408,2
4030409,14
4030410,14
4030411,2
4030412,33
4030413,14
4030414,14
4030415,19
4030416,2
4030417,14
4030418,14
4030419,204
4030420,130
4030421,14
4030422,191
4030423,14
4030424,74
4030425,62
4030426,62
4030427,62
4030428,40
4030429,12
4030431,14
4030432,2
4030433,2
4030434,140
4030435,62
4030436,15
4030437,4
4030438,4
4030439,64
4030440,64
4030441,64
4030442,64
4030443,14
4030444,61
4030445,61
4030446,14
4030447,11
4030448,14
4030449,2
4030450,14
4030451,14
4030452,2
4030453,2
4030454,2
4030455,5
4030456,4
4030457,14
4030458,14
4030459,14
4030460,33
4030461,4
